machine_id,site_session_id,domain_id,event_date,event_time,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
92197815,5306548490270,5127767531286671227,20110418,11:41:17,43,"FLIGHT SUNDAY, MAY 22, 2011",1,204.00,204.00,99,3,4,11,2,0,1,1,0,33312,priceline.com
92197815,5650756669617,17475197073474272331,20110912,16:09:11,43,FLIGHT - NEW YORK J F KENNEDY INTERNATIONAL AIRPORT (JFK)~FORT LAUDERDALE/HOLLYWOOD INTERNATIONAL AIRPORT (FLL) WED OCT 5,1,129.00,129.00,99,3,4,11,2,0,1,1,0,33312,travelocity.com
92197815,5782222606320,5127767531286671227,20110303,12:43:25,43,"FLIGHT FRIDAY, MARCH 18, 2011",1,0.00,218.00,99,3,4,11,2,0,1,1,0,33312,priceline.com
92197815,5782222606320,5127767531286671227,20110303,12:43:25,43,"FLIGHT TUESDAY, MARCH 22, 2011",1,218.00,218.00,99,3,4,11,2,0,1,1,0,33312,priceline.com
92198561,5715646091258,17475197073474272331,20110313,18:05:50,43,FLIGHT - OMAHA EPPLEY AIRFIELD (OMA)~GUADALAJARA (GDL) WED MAR 16,1,581.60,581.60,99,2,1,2,4,0,1,1,0,68108,travelocity.com
92202796,5675466166461,3010609366849421442,20110924,21:54:06,44,"LOS ANGELES, CA (LAX)~NEW YORK CITY, NY (JFK) THU NOV 24",1,159.00,159.00,99,4,1,4,5,0,3,1,0,90502,jetblue.com
92202796,68183858352324,9530952911301729568,20111001,20:40:23,43,FLIGHT - NEW YORK TO LOS ANGELES TUE NOV 29 2011,1,179.00,179.00,99,4,1,4,5,0,3,1,0,90502,expedia.com
92204058,70497277186302,9530952911301729568,20111128,21:55:15,44,HOTEL - HAMPTON INN & SUITES MIAMI-DORAL/DOLPHIN MALL ~THU DEC/15/2011TOSAT DEC/17/2011,2,224.54,224.54,99,3,2,7,6,1,1,1,0,76131,expedia.com
92205796,5110730526857,17475197073474272331,20110803,14:10:20,44,HOTEL - 3 STAR - TOP SECRET HOTEL IN ALBANY FRI AUG 5~SAT AUG 6,1,204.27,204.27,99,1,1,7,7,0,1,1,0,01720,travelocity.com
92207543,4704805785684,1037677886457106237,20110611,15:37:40,43,FLIGHT - ADULT N/A,2,147.92,169.32,99,3,2,11,5,1,1,1,0,32162,southwest.com
92209872,5154681720981,9530952911301729568,20110815,21:03:16,43,FLIGHT - PORTLAND TO NEW ORLEANS SAT OCT 29 2011~WED NOV 2 2011,1,429.00,429.00,99,4,1,9,5,0,5,1,0,97215,expedia.com
92246618,63375296827672,5127767531286671227,20111224,12:10:13,44,"HOTEL - PEAR TREE INN UNION STATION FRI, JAN 13, ~SAT, JAN 14,",1,103.12,103.12,99,2,4,7,5,0,1,1,0,46303,priceline.com
92246618,63375296827672,5127767531286671227,20111224,12:10:13,44,"HOTEL - THE WESTIN SAINT LOUIS FRI, JAN 13, ~SAT, JAN 14,",1,108.42,108.42,99,2,4,7,5,0,1,1,0,46303,priceline.com
92247360,5037270175872,17591158128419228596,20110725,15:14:11,23,TENNISNEWYORK: FALL SEASON N/A,1,29.95,29.95,99,1,1,11,5,0,1,1,0,10305,google.com
92252151,5102876758175,1037677886457106237,20110825,17:51:45,43,FLIGHT - ADULT N/A,2,780.20,908.60,99,4,4,8,7,0,1,0,0,80920,southwest.com
92252151,5818643517437,1037677886457106237,20110316,21:01:22,43,FLIGHT - ADULT APR~17,1,128.38,213.98,99,4,4,8,7,0,1,0,0,80920,southwest.com
92252402,5848844341238,1875457313788268580,20110309,2:34:47,43,FLIGHT - N/A,1,277.20,315.50,99,2,5,1,7,1,2,1,1,61102,delta.com
92256514,69646548340983,3010609366849421442,20111121,22:47:35,44,"NEW YORK CITY, NY (JFK)~PONCE, PR (PSE) MON NOV 21~SAT NOV 26",1,636.60,636.60,99,1,4,9,1,1,5,1,1,07305,jetblue.com
92260255,5098518679648,5127767531286671227,20110623,18:14:59,44,"HOTEL - HOLIDAY INN EXPRESS HOTEL & SUITES PORT LAVACA FRI, JUN 24, ~SUN, JUN 26,",1,0.00,0.00,99,3,2,7,6,1,1,1,0,76210,priceline.com
92260255,70704266154183,10326615452578885078,20111004,3:21:50,43,ADULT N/A,1,0.00,718.80,99,3,2,7,6,1,1,1,0,76210,aa.com
92260255,70704266154183,10326615452578885078,20111004,3:21:50,43,ADULTS N/A,2,718.80,718.80,99,3,2,7,6,1,1,1,0,76210,aa.com
92263117,72330790375685,1037677886457106237,20111205,22:34:48,43,FLIGHT - ADULT N/A,1,343.40,429.00,99,3,3,3,5,1,1,1,0,78130,southwest.com
92265589,4620087201926,5127767531286671227,20110731,21:57:46,44,"HOTEL - COMFORT INN MUNISING TUE, AUG 9, ~WED, AUG 10,",1,121.24,121.24,99,2,2,11,5,0,1,1,0,49065,priceline.com
92265589,5171627823268,9530952911301729568,20110830,1:14:35,44,HOTEL - HILTON GARDEN INN WISCONSIN DELLS ~SUN SEP/4/2011TOMON SEP/5/2011,1,123.11,123.11,99,2,2,11,5,0,1,1,0,49065,expedia.com
92265589,5242223202397,3593694290178338376,20110620,19:55:47,43,FLIGHT - GRAND RAPIDS (GRR)~NEW YORK LA GUARDIA AIRPORT (LGA) THU SEP 22,2,562.02,562.02,99,2,2,11,5,0,1,1,0,49065,aol.com
92265589,5752581066932,9530952911301729568,20110915,0:00:47,43,FLIGHT - MUSKEGON TO ATLANTA THU DEC 15 2011~WED DEC 21 2011,2,660.00,697.28,99,2,2,11,5,0,1,1,0,49065,expedia.com
92265589,5752581066932,9530952911301729568,20110915,0:00:47,47,EXPEDIA FLIGHT PROTECTION THU 15 DEC 11~WED 21 DEC 11,2,37.28,697.28,99,2,2,11,5,0,1,1,0,49065,expedia.com
92266551,4984717316204,17475197073474272331,20110705,23:14:14,43,FLIGHT - DES MOINES (DSM)~ORLANDO INTERNATIONAL AIRPORT (MCO) FRI JUL 8,1,157.00,157.00,99,3,3,6,5,1,2,1,0,38107,travelocity.com
92266551,5045807157358,1875457313788268580,20110707,3:02:37,43,FLIGHT - N/A,1,502.33,519.23,99,3,3,6,5,1,2,1,0,38107,delta.com
92267720,6239756554167,5127767531286671227,20110105,4:59:55,44,"HOTEL - SETTLE INN GRAND FORKS FRI, JAN 7, ~SAT, JAN 8,",1,126.46,126.46,99,2,4,7,4,1,1,1,0,57201,priceline.com
92269292,6323659542461,7101213156062330967,20110111,23:27:26,43,FLIGHT - N/A,2,386.02,386.02,99,4,4,8,5,0,1,1,0,93247,orbitz.com
92269292,6323659542461,7101213156062330967,20110111,23:27:26,43,"FLIGHT - US AIRWAYS 456 WED, FEB 2, 2011",1,471.60,471.60,99,4,4,8,5,0,1,1,0,93247,orbitz.com
92269292,71924461080783,7101213156062330967,20111012,1:02:06,43,"FLIGHT - SACRAMENTO, CA TO SALT LAKE CITY, UT FRIDAY, OCTOBER 21~MONDAY, OCTOBER 24",1,308.00,308.00,99,4,4,8,5,0,1,1,0,93247,orbitz.com
92269292,71924461080783,7101213156062330967,20111012,1:02:06,43,FLIGHT - N/A,1,329.40,329.40,99,4,4,8,5,0,1,1,0,93247,orbitz.com
92269979,4922053038149,9530952911301729568,20110527,1:55:16,44,HOTEL - BRECKINRIDGE INN WED 6/1/2011~ FRI 6/3/2011,2,94.40,94.40,99,3,3,5,1,1,1,1,0,42445,expedia.com
92273823,5006114492471,3010609366849421442,20110513,13:31:35,45,"NEW YORK, NY, NYC (LGA)~ORLANDO, FL,  (MCO) THU AUG 04",1,0.00,0.00,99,1,2,8,5,0,5,1,1,11355,jetblue.com
92273823,5006114492471,3010609366849421442,20110513,13:31:35,43,"NEW YORK, NY, NYC (LGA)~ORLANDO, FL,  (MCO) THU JUL 07~SUN JUL 17",1,318.00,318.00,99,1,2,8,5,0,5,1,1,11355,jetblue.com
92273823,71050605826285,3010609366849421442,20111111,14:41:09,43,"NEW YORK CITY, NY (JFK)~WASHINGTON, DC/DULLES (IAD) FRI APR 06~FRI APR 06",1,205.00,205.00,99,1,2,8,5,0,5,1,1,11355,jetblue.com
92273935,5999970160599,9530952911301729568,20110206,4:52:37,44,HOTEL - CLARION HOTEL ANAHEIM RESORT FRI 2/25/2011~ MON 2/28/2011,3,222.99,222.99,99,4,4,11,4,0,1,1,0,95966,expedia.com
92273935,6329313071037,9530952911301729568,20110111,3:36:09,44,HOTEL - STRATOSPHERE TOWER - CASINO & RESORT HOTEL SAT 1/29/2011~ MON 1/31/2011,2,75.66,75.66,99,4,4,11,4,0,1,1,0,95966,expedia.com
92277032,4902645207158,1037677886457106237,20110715,20:21:15,43,FLIGHT - JUL. 26,2,491.16,491.16,99,3,2,3,5,0,1,1,0,33611,southwest.com
92277032,4902645207158,1037677886457106237,20110715,20:21:15,43,FLIGHT - ADULT N/A,2,245.58,288.38,99,3,2,3,5,0,1,1,0,33611,southwest.com
92277032,4974060834888,1037677886457106237,20110530,23:29:12,43,FLIGHT - ADULT N/A,1,429.76,515.36,99,3,2,3,5,0,1,1,0,33611,southwest.com
92277032,4975972978803,1037677886457106237,20110712,21:27:56,43,FLIGHT - ADULT N/A,2,314.42,436.82,99,3,2,3,5,0,1,1,0,33611,southwest.com
92277032,5114481152095,1037677886457106237,20110622,12:29:53,43,FLIGHT - ADULT N/A,2,1002.80,1088.40,99,3,2,3,5,0,1,1,0,33611,southwest.com
92283759,5633859719178,9530952911301729568,20110329,18:04:46,44,HOTEL - RED ROOF INN DAYTON NORTH AIRPORT THU 4/7/2011~ SAT 4/9/2011,2,169.98,169.98,99,2,4,11,4,1,1,1,0,47834,expedia.com
92284855,5002171519010,1037677886457106237,20110422,4:42:18,43,FLIGHT - ADULT MAY~21,1,184.19,269.79,99,4,2,4,4,0,1,1,0,90232,southwest.com
92286484,5011961286730,17805502262469192295,20110601,21:48:27,43,"RALEIGH/DURHAM, NC~ALBANY, NY FRIDAY, AUGUST 26, 2011",1,109.77,109.77,99,1,2,11,5,0,1,1,0,13029,usairways.com
92328342,6131712593882,3010609366849421442,20110209,14:31:32,43,"NEW YORK CITY, NY, NYC (JFK)~SALT LAKE CITY, UT,  (SLC) TUE FEB 22~TUE MAR 01",1,318.00,318.00,99,1,1,8,7,0,1,1,0,10003,jetblue.com
92328342,70169047994595,17591158128419228596,20111101,0:24:57,28,HP/COMPAQ ZV5000/PP2100/PP2200/PP2210 SERIES BATTERY (14 N/A,1,46.90,53.89,99,1,1,8,7,0,1,1,0,10003,google.com
92328485,5667593588918,9530952911301729568,20110917,22:42:09,43,FLIGHT - SEATTLE TO TUCSON SUN OCT 30 2011~FRI NOV 18 2011,2,516.00,516.00,99,4,5,11,6,1,1,1,0,98275,expedia.com
92331558,5072204468290,1037677886457106237,20110524,19:23:52,43,FLIGHT - SENIOR N/A,1,82.79,125.59,99,2,6,7,5,1,1,1,0,53142,southwest.com
92334659,5123362197599,17805502262469192295,20110622,1:54:11,43,"CHARLOTTE, NC~CHARLOTTE, NC SATURDAY, JULY 09, 2011~THURSDAY, JULY 14, 2011",2,1236.00,1236.00,99,3,4,10,7,1,1,1,0,28671,usairways.com
92338093,4902733090878,1037677886457106237,20110520,1:53:50,43,FLIGHT - ADULT N/A,4,477.20,586.40,99,1,6,11,5,1,1,1,0,11953,southwest.com
92339552,69877759217908,7101213156062330967,20111118,19:33:10,44,"HOTEL - NOB HILL MOTOR INN FRI, DEC 9, 2011~SAT, DEC 10, 2011",1,253.99,253.99,99,4,2,4,6,1,5,1,0,94533,orbitz.com
92342097,5135281819785,10326615452578885078,20110803,0:57:35,43,"ADULT SEP 14, 2011",1,288.00,288.00,99,3,1,10,5,0,1,1,0,75150,aa.com
92342097,5698612891837,10326615452578885078,20110924,1:04:10,43,"ADULT OCT 24, 2011",1,307.00,307.00,99,3,1,10,5,0,1,1,0,75150,aa.com
92342562,4911091421260,1037677886457106237,20110603,2:21:13,43,FLIGHT - ADULT N/A,1,202.80,282.40,99,2,3,5,5,1,1,1,0,60534,southwest.com
92342562,5617976676369,1037677886457106237,20110405,2:07:23,43,FLIGHT - ADULT APR~18,1,92.09,134.89,99,2,3,5,5,1,1,1,0,60534,southwest.com
92343009,5701925474307,7101213156062330967,20110322,17:45:01,43,"FLIGHT - KANSAS CITY, MO WEDNESDAY, MARCH 30",1,89.00,89.00,99,2,2,8,6,1,1,1,0,66221,orbitz.com
92343402,69677311725815,9530952911301729568,20111121,14:24:57,43,FLIGHT - FAYETTEVILLE TO SALISBURY SAT NOV 26 2011~SAT DEC 3 2011,1,725.00,762.87,99,3,4,7,7,1,1,1,0,71270,expedia.com
92343402,69677311725815,9530952911301729568,20111121,14:24:57,47,EXPEDIA FLIGHT PROTECTION SAT 26 NOV 11~SAT  3 DEC 11,1,37.87,762.87,99,3,4,7,7,1,1,1,0,71270,expedia.com
92344253,67632409153762,1875457313788268580,20111031,1:19:03,43,FLIGHT - N/A,1,165.00,219.60,99,1,2,5,6,0,2,1,1,10014,delta.com
92344253,70049084018918,1875457313788268580,20111104,22:37:38,43,FLIGHT - N/A,1,165.00,203.30,99,1,2,5,6,0,2,1,1,10014,delta.com
92346141,70015591715101,7101213156062330967,20111229,,43,"FLIGHT - SACRAMENTO, CA THURSDAY, DECEMBER 29",1,374.00,405.76,99,4,4,5,6,1,5,1,0,95620,orbitz.com
92346141,70015591715101,7101213156062330967,20111229,,43,"FLIGHT - DELTA AIR LINES 573 THU, DEC 29, 2011",1,423.50,423.50,99,4,4,5,6,1,5,1,0,95620,orbitz.com
92346752,5147818004616,5127767531286671227,20110802,16:23:30,43,"FLIGHT MONDAY, SEPTEMBER 5, 2011",1,0.00,288.00,99,2,4,9,2,1,1,1,0,43320,priceline.com
92346752,5147818004616,5127767531286671227,20110802,16:23:30,43,"FLIGHT SATURDAY, SEPTEMBER 10, 2011",3,288.00,288.00,99,2,4,9,2,1,1,1,0,43320,priceline.com
92348034,5782293582011,9530952911301729568,20110922,14:55:48,44,HOTEL - SUPER 8 MOTEL - PEKIN/PEORIA AREA ~FRI SEP/30/2011TOSUN OCT/2/2011,2,125.76,125.76,99,1,2,8,5,0,5,1,0,02128,expedia.com
92348034,5880572416184,9530952911301729568,20110919,1:24:53,43,FLIGHT - BOSTON TO PEORIA FRI SEP 30 2011~SUN OCT 2 2011,1,273.00,273.00,99,1,2,8,5,0,5,1,0,02128,expedia.com
92348034,68231585468668,9530952911301729568,20111126,4:57:08,43,FLIGHT - BOSTON TO PEORIA FRI DEC 16 2011~SUN DEC 18 2011,1,254.00,254.00,99,1,2,8,5,0,5,1,0,02128,expedia.com
92348034,71431037784331,9530952911301729568,20111211,22:11:39,43,FLIGHT - PEORIA TO BOSTON THU JAN 5 2012~THU JAN 19 2012,1,254.00,254.00,99,1,2,8,5,0,5,1,0,02128,expedia.com
92348062,5110715060289,9530952911301729568,20110523,22:35:19,43,FLIGHT - HOUSTON TO GUADALAJARA MON JUN 6 2011,2,312.90,312.90,99,3,5,2,5,0,5,1,1,77521,expedia.com
92348197,4976560050299,9859212299277700681,20110720,20:37:24,43,"TICKET , AUG 12",1,0.00,5.00,99,4,1,9,6,0,1,1,0,83704,alaskaair.com
92348971,4939584180393,1037677886457106237,20110904,1:12:38,43,FLIGHT - SENIOR N/A,1,2314.20,2485.40,99,1,2,7,5,1,1,1,0,12866,southwest.com
92348971,4939584180393,1037677886457106237,20110904,1:12:38,43,FLIGHT - ADULT N/A,0,0.00,2485.40,99,1,2,7,5,1,1,1,0,12866,southwest.com
92350051,6222514098114,9530952911301729568,20110116,4:03:44,43,FLIGHT - COLUMBUS TO ORLANDO SUN JAN 16 2011,1,97.00,97.00,99,2,2,4,4,1,1,1,0,43812,expedia.com
92350226,5130254684247,1037677886457106237,20110614,11:55:08,43,FLIGHT - ADULT N/A,2,187.92,230.72,99,3,5,7,7,1,2,1,0,77084,southwest.com
92351233,70790031675591,1037677886457106237,20111004,0:21:49,43,FLIGHT - SENIOR N/A,2,610.80,696.40,99,3,2,3,4,1,1,1,0,75287,southwest.com
92351233,72141084889297,10326615452578885078,20111014,8:41:19,43,ADULT N/A,1,0.00,0.00,99,3,2,3,4,1,1,1,0,75287,aa.com
92351787,70142887137538,7101213156062330967,20111202,19:37:50,44,"HOTEL - QUALITY INN DOWNTOWN SOUTH FRI, DEC 2, 2011~SAT, DEC 3, 2011",1,64.49,64.49,99,3,3,4,2,1,1,1,0,77511,orbitz.com
92352917,72735943889171,10326615452578885078,20111219,14:25:50,43,ADULT N/A,1,379.40,379.40,99,3,6,5,4,1,1,1,1,76013,aa.com
92352917,72735943889171,10326615452578885078,20111219,14:25:50,43,ADULT N/A,1,0.00,379.40,99,3,6,5,4,1,1,1,1,76013,aa.com
92389784,5017482629193,1037677886457106237,20110531,12:14:11,43,FLIGHT - ADULT N/A,1,87.44,116.24,99,3,1,11,5,0,1,1,0,34982,southwest.com
92389784,5497131962541,1037677886457106237,20110908,9:28:10,43,FLIGHT - N/A,1,110.70,110.70,99,3,1,11,5,0,1,1,0,34982,southwest.com
92389784,5497131962541,1037677886457106237,20110908,9:28:10,43,FLIGHT - ADULT N/A,1,143.40,172.20,99,3,1,11,5,0,1,1,0,34982,southwest.com
92389784,6208687640525,1037677886457106237,20110127,15:09:40,43,FLIGHT - ADULT JAN. 30,1,92.09,92.09,99,3,1,11,5,0,1,1,0,34982,southwest.com
92389784,70919222464746,1037677886457106237,20111108,16:46:17,43,FLIGHT - N/A,1,113.49,113.49,99,3,1,11,5,0,1,1,0,34982,southwest.com
92389784,70919222464746,1037677886457106237,20111108,16:46:17,43,FLIGHT - ADULT N/A,1,153.40,196.20,99,3,1,11,5,0,1,1,0,34982,southwest.com
92389784,70919222464746,1037677886457106237,20111108,16:46:17,43,FLIGHT - ADULT N/A,1,153.40,239.00,99,3,1,11,5,0,1,1,0,34982,southwest.com
92389990,70139607388418,5127767531286671227,20111202,19:34:06,44,"HOTEL - OLD BARDSTOWN INN BARDSTOWN FRI, DEC 2, ~SAT, DEC 3,",1,61.55,61.55,99,2,5,10,4,1,1,1,0,43302,priceline.com
92390477,5159674056762,7101213156062330967,20110516,18:49:05,43,"FLIGHT - BALTIMORE, MD WEDNESDAY, MAY 18",1,108.01,108.01,99,3,2,10,5,0,1,1,0,20747,orbitz.com
92390940,5004455186540,3010609366849421442,20110705,23:38:55,44,"FORT LAUDERDALE, FL (FLL)~NEW YORK CITY, NY (JFK) TUE JUL 12",2,204.00,204.00,99,1,1,4,1,0,5,1,0,11385,jetblue.com
92390940,5004455186540,3010609366849421442,20110705,23:38:55,43,"NEW YORK CITY, NY (JFK)~FORT LAUDERDALE, FL (FLL) TUE JUL 12",1,129.00,129.00,99,1,1,4,1,0,5,1,0,11385,jetblue.com
92392796,5066215067758,1037677886457106237,20110707,4:18:51,43,FLIGHT - ADULT N/A,2,413.02,584.22,99,2,2,8,5,1,1,1,0,52302,southwest.com
92392796,5066215067758,1037677886457106237,20110707,4:18:51,44,"HOTEL - ECONO LODGE MANCHESTER THURSDAY, JULY 21, 2011~SUNDAY, JULY 24, 2011",3,0.00,0.00,99,2,2,8,5,1,1,1,0,52302,southwest.com
92394984,5232991015006,1037677886457106237,20110621,23:32:26,43,FLIGHT - ADULT N/A,1,331.16,489.16,99,4,5,8,1,1,5,1,1,95012,southwest.com
92394984,5318244372520,1037677886457106237,20110428,3:09:04,43,FLIGHT - ADULT JUN~2,1,271.62,386.82,99,4,5,8,1,1,5,1,1,95012,southwest.com
92396844,5860980363450,7101213156062330967,20110921,20:01:44,43,"FLIGHT - SAN DIEGO, CA SATURDAY, OCTOBER 1",1,99.00,99.00,99,2,6,8,5,1,5,1,0,54311,orbitz.com
92397465,4991814078579,9530952911301729568,20110712,19:39:29,43,FLIGHT - GUADALAJARA TO CHICAGO SAT JUL 23 2011~SUN JUL 24 2011,1,174.00,174.00,99,2,5,7,5,1,1,1,0,61325,expedia.com
92397465,5443166146585,7101213156062330967,20110413,1:52:31,43,FLIGHT - N/A,1,368.40,368.40,99,2,5,7,5,1,1,1,0,61325,orbitz.com
92397515,72888584442124,1875457313788268580,20111212,18:40:58,43,FLIGHT - N/A,2,509.76,595.36,99,4,3,3,4,0,1,1,0,97206,delta.com
92398702,4512756011120,1037677886457106237,20110709,2:48:57,43,FLIGHT - JUL. 29,1,394.42,394.42,99,4,1,4,6,0,1,1,0,85282,southwest.com
92398702,5870435766253,1037677886457106237,20110228,23:39:45,43,FLIGHT - ADULT MAR~31,1,319.07,361.87,99,4,1,4,6,0,1,1,0,85282,southwest.com
92398702,5870435766253,1037677886457106237,20110228,23:39:45,43,FLIGHT - ADULT MAR~31,1,319.07,404.67,99,4,1,4,6,0,1,1,0,85282,southwest.com
92399101,4846300631089,1037677886457106237,20110507,13:33:25,43,FLIGHT - ADULT N/A,2,411.16,591.16,99,3,2,4,4,1,1,1,0,79720,southwest.com
92401696,4996802351176,17475197073474272331,20110530,16:58:35,43,FLIGHT - NORFOLK INTERNATIONAL AIRPORT (ORF)~NORFOLK INTERNATIONAL AIRPORT (ORF) SAT JUN 4~THU JUN 9,1,610.60,610.60,99,3,5,1,6,1,1,1,0,23323,travelocity.com
92401769,6307413430213,1037677886457106237,20110119,6:41:48,43,FLIGHT - ADULT FEB~9,1,221.40,401.40,99,3,1,3,1,0,1,1,0,23451,southwest.com
92402094,69951387996362,1037677886457106237,20111007,18:49:45,43,FLIGHT - ADULT N/A,1,69.71,112.51,99,4,3,9,5,1,5,1,1,94544,southwest.com
92402094,71783193383160,1037677886457106237,20111122,3:21:13,43,FLIGHT - ADULT N/A,2,139.40,182.20,99,4,3,9,5,1,5,1,1,94544,southwest.com
92403296,5243422314518,9530952911301729568,20110410,1:30:45,43,FLIGHT - CHARLESTON TO NEW YORK THU APR 28 2011~SUN MAY 1 2011,1,199.00,199.00,99,4,4,8,6,1,1,1,0,80109,expedia.com
92407304,5444018376717,1037677886457106237,20110401,19:32:56,43,FLIGHT - ADULT APR~14,1,634.41,805.61,99,2,5,10,6,1,1,1,0,44105,southwest.com
92407304,5692522303669,1037677886457106237,20110916,16:58:36,43,FLIGHT - ADULT N/A,1,398.80,570.00,99,2,5,10,6,1,1,1,0,44105,southwest.com
92407304,6006265810919,1875457313788268580,20110222,0:00:11,43,FLIGHT - N/A,1,232.56,275.36,99,2,5,10,6,1,1,1,0,44105,delta.com
92407304,6311809322949,5127767531286671227,20110119,7:22:46,43,"FLIGHT SATURDAY, FEBRUARY 12, 2011",1,94.00,94.00,99,2,5,10,6,1,1,1,0,44105,priceline.com
92409019,5082689966189,9530952911301729568,20110706,16:25:44,45,CAR - MIDSIZE CAR JUL 12 2011~JUL 16 2011,4,142.92,142.92,99,2,2,10,4,1,1,1,0,44646,expedia.com
92409365,4548436955256,5127767531286671227,20110717,20:50:55,43,"FLIGHT SATURDAY, SEPTEMBER 17, 2011",1,434.00,434.00,99,3,3,7,5,1,1,1,0,33015,priceline.com
92409365,4548436955256,5127767531286671227,20110717,20:50:55,43,"FLIGHT WEDNESDAY, SEPTEMBER 14, 2011",1,0.00,434.00,99,3,3,7,5,1,1,1,0,33015,priceline.com
92409365,5111126757430,5127767531286671227,20110512,15:59:58,43,"FLIGHT WEDNESDAY, MAY 25, 2011",1,0.00,148.00,99,3,3,7,5,1,1,1,0,33015,priceline.com
92409365,5111126757430,5127767531286671227,20110512,15:59:58,43,"FLIGHT WEDNESDAY, JUNE 1, 2011",1,148.00,148.00,99,3,3,7,5,1,1,1,0,33015,priceline.com
92409602,5665928581130,1037677886457106237,20110329,0:50:38,43,FLIGHT - ADULT MAR~31,1,223.26,266.06,99,3,1,10,4,0,1,1,0,78216,southwest.com
92409602,71543502016740,1037677886457106237,20111102,2:22:40,43,FLIGHT - ADULT N/A,1,150.10,278.50,99,3,1,10,4,0,1,1,0,78216,southwest.com
92412579,4808100417599,5127767531286671227,20110521,3:21:18,43,"FLIGHT THURSDAY, JUNE 16, 2011",1,0.00,316.00,99,4,5,8,7,1,1,1,0,80919,priceline.com
92412579,4808100417599,5127767531286671227,20110521,3:21:18,43,"FLIGHT FRIDAY, JUNE 24, 2011",1,316.00,316.00,99,4,5,8,7,1,1,1,0,80919,priceline.com
92412579,4808100417599,5127767531286671227,20110521,3:21:18,43,"FLIGHT THURSDAY, JUNE 16, 2011",1,0.00,316.00,99,4,5,8,7,1,1,1,0,80919,priceline.com
92418550,5565561573388,9530952911301729568,20110331,0:06:38,43,FLIGHT - LAS VEGAS TO PASCO MON APR 4 2011,1,264.00,264.00,99,4,4,10,1,0,5,1,0,98930,expedia.com
92422830,5030945427529,1875457313788268580,20110531,23:24:23,43,FLIGHT - N/A,1,533.94,575.24,99,4,3,1,7,1,1,1,0,87123,delta.com
92425279,69656798499063,17805502262469192295,20111121,14:00:02,43,"JACKSONVILLE, FL~JACKSONVILLE, FL TUESDAY, NOVEMBER 22, 2011~SATURDAY, NOVEMBER 26, 2011",1,301.40,301.40,99,3,4,10,5,1,1,1,0,35057,usairways.com
92426184,6274447380434,5127767531286671227,20110201,23:17:00,43,"FLIGHT SUNDAY, APRIL 10, 2011",1,246.00,246.00,99,4,2,10,1,0,1,1,0,93309,priceline.com
92426184,6274447380434,5127767531286671227,20110201,23:17:00,43,"FLIGHT MONDAY, MARCH 14, 2011",1,0.00,246.00,99,4,2,10,1,0,1,1,0,93309,priceline.com
92426876,4799049437339,7101213156062330967,20110821,23:14:47,43,"FLIGHT - CHICAGO, IL MONDAY, AUGUST 22",1,102.00,102.00,99,2,4,6,5,0,2,1,0,60164,orbitz.com
92426876,4799049437339,7101213156062330967,20110821,23:14:47,43,FLIGHT - N/A,1,123.40,123.40,99,2,4,6,5,0,2,1,0,60164,orbitz.com
92427437,72454328094928,7101213156062330967,20111013,5:29:49,43,"FLIGHT - ORLANDO, FL FRIDAY, OCTOBER 14",1,127.00,127.00,99,3,3,4,6,1,5,1,1,32714,orbitz.com
92427689,5169709715489,5127767531286671227,20110421,14:32:50,43,"FLIGHT WEDNESDAY, JUNE 1, 2011",1,0.00,218.00,99,2,5,10,5,1,1,1,0,60120,priceline.com
92427689,5169709715489,5127767531286671227,20110421,14:32:50,43,"FLIGHT WEDNESDAY, JUNE 8, 2011 (ARRIVES THURSDAY, JUNE 9)",1,218.00,218.00,99,2,5,10,5,1,1,1,0,60120,priceline.com
92428112,4780774264986,1037677886457106237,20110820,1:25:22,43,FLIGHT - ADULT N/A,1,79.71,122.51,99,4,2,5,4,0,1,1,1,94547,southwest.com
92428112,72846469239047,17475197073474272331,20111207,2:32:29,44,HOTEL - STUDIOPLUS ST LOUIS-AIRPORT THU DEC 29~SUN JAN 1,4,0.00,615.27,99,4,2,5,4,0,1,1,1,94547,travelocity.com
92428112,72846469239047,17475197073474272331,20111207,2:32:29,46,PACKAGE FLIGHT + HOTEL,1,565.32,615.27,99,4,2,5,4,0,1,1,1,94547,travelocity.com
92428112,72846469239047,17475197073474272331,20111207,2:32:29,43,FLIGHT - OAKLAND INTERNATIONAL AIRPORT (OAK)~ST LOUIS LAMBERT INTERNATIONAL AIRPORT (STL) THU DEC 29,1,0.00,615.27,99,4,2,5,4,0,1,1,1,94547,travelocity.com
92428490,6243537915867,9530952911301729568,20110210,19:42:38,44,HOTEL - HOTEL AVALON ERIE SUN 2/13/2011~ WED 2/16/2011,3,130.50,130.50,99,1,2,8,3,0,1,1,0,16441,expedia.com
92428828,5133108711589,7101213156062330967,20110831,6:47:04,43,"CAR - FORD FOCUS(OR SIMILAR), COMPACT CAR AIR CONDITIONING, AUTOMATIC TRANSMISSION THU, OCT 20~SUN, OCT 23",3,74.97,74.97,99,4,1,9,5,0,1,1,0,94501,orbitz.com
